nom_cientific;nom;mida_tronc;mida_escocell;x;y
Aesculus hippocastanum;Castanyer d'ndies;50-80;40-90;485445,7375;4648444,204
Aesculus hippocastanum;Castanyer d'ndies;50-80;40-90;485450,6110;4648442,606
Aesculus hippocastanum;Castanyer d'ndies;50-80;40-90;484786,7690;4647803,018
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;484382,1371;4647593,280
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;484377,4826;4647591,059
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;484594,3978;4647709,509
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;484589,5410;4647707,026
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;484580,2590;4647702,062
Aesculus hippocastanum;Castanyer d'ndies;>120;>90;485166,1767;4645051,805
Aesculus hippocastanum;Castanyer d'ndies;>120;>90;485115,4018;4645058,019
Aesculus hippocastanum;Castanyer d'ndies;80-120;sense;485659,0001;4646881,141
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;484539,1478;4647668,603
Aesculus hippocastanum;Castanyer d'ndies;20-50;>90;484584,3402;4647826,847
Aesculus hippocastanum;Castanyer d'ndies;20-50;>90;484556,9469;4647801,573
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;484610,6303;4647706,920
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;484597,3212;4647700,051
Aesculus hippocastanum;Castanyer d'ndies;20-50;>90;484572,5968;4647809,884
Aesculus hippocastanum;Castanyer d'ndies;20-50;>90;484475,4141;4647767,567
Aesculus hippocastanum;Castanyer d'ndies;20-50;>90;484468,0100;4647763,440
Aesculus hippocastanum;Castanyer d'ndies;20-50;>90;484414,7137;4647734,790
Aesculus hippocastanum;Castanyer d'ndies;>120;>90;485157,6992;4648101,201
Aesculus hippocastanum;Castanyer d'ndies;20-50;sense;485625,2942;4646903,436
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;484476,3745;4647757,245
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;484480,1372;4647759,672
Aesculus hippocastanum;Castanyer d'ndies;20-50;>90;484484,5069;4647761,857
Aesculus hippocastanum;Castanyer d'ndies;20-50;>90;484513,5166;4647777,029
Aesculus hippocastanum;Castanyer d'ndies;20-50;>90;484499,0725;4647769,261
Aesculus hippocastanum;Castanyer d'ndies;20-50;>90;484388,4957;4647722,531
Aesculus hippocastanum;Castanyer d'ndies;20-50;>90;484380,9044;4647852,621
Aesculus hippocastanum;Castanyer d'ndies;>120;>90;485189,3788;4645050,501
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;485118,2102;4645052,609
Aesculus hippocastanum;Castanyer d'ndies;20-50;sense;484072,2672;4647062,748
Aesculus hippocastanum;Castanyer d'ndies;20-50;sense;484069,4461;4647068,345
Aesculus hippocastanum;Castanyer d'ndies;50-80;sense;484103,1951;4647057,080
Aesculus hippocastanum;Castanyer d'ndies;20-50;sense;484102,0343;4647041,897
Aesculus hippocastanum;Castanyer d'ndies;20-50;sense;484024,9434;4647338,136
Aesculus hippocastanum;Castanyer d'ndies;20-50;sense;484095,9520;4647039,065
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;484996,1093;4646662,874
Aesculus hippocastanum;Castanyer d'ndies;20-50;>90;484990,3298;4646664,736
Aesculus hippocastanum;Castanyer d'ndies;20-50;>90;484984,8442;4646666,597
Aesculus hippocastanum;Castanyer d'ndies;20-50;>90;484978,0851;4646668,262
Aesculus hippocastanum;Castanyer d'ndies;50-80;sense;484462,3883;4646835,752
Aesculus hippocastanum;Castanyer d'ndies;50-80;sense;484464,3332;4646836,832
Aesculus hippocastanum;Castanyer d'ndies;20-50;>90;485057,8115;4646602,966
Aesculus hippocastanum;Castanyer d'ndies;20-50;>90;485059,5710;4646607,993
Aesculus hippocastanum;Castanyer d'ndies;20-50;>90;485062,4617;4646615,533
Aesculus hippocastanum;Castanyer d'ndies;50-80;sense;485645,3847;4646562,395
Aesculus hippocastanum;Castanyer d'ndies;20-50;>90;483827,6553;4646594,930
Aesculus hippocastanum;Castanyer d'ndies;20-50;sense;483840,1068;4646599,715
Aesculus hippocastanum;Castanyer d'ndies;50-80;sense;483702,4079;4646803,161
Aesculus hippocastanum;Castanyer d'ndies;20-50;sense;483697,1908;4646805,552
Aesculus hippocastanum;Castanyer d'ndies;20-50;sense;483725,0155;4646807,074
Aesculus hippocastanum;Castanyer d'ndies;50-80;sense;483703,7123;4646811,639
Aesculus hippocastanum;Castanyer d'ndies;50-80;sense;483988,4260;4646826,494
Aesculus hippocastanum;Castanyer d'ndies;80-120;sense;484010,1977;4646799,578
Aesculus hippocastanum;Castanyer d'ndies;20-50;sense;483969,6111;4646801,100
Aesculus hippocastanum;Castanyer d'ndies;80-120;sense;484000,8119;4646778,270
Aesculus hippocastanum;Castanyer d'ndies;20-50;sense;483976,7137;4646788,671
Aesculus hippocastanum;Castanyer d'ndies;50-80;sense;483998,5290;4646796,534
Aesculus hippocastanum;Castanyer d'ndies;20-50;>90;485196,7821;4648009,992
Aesculus hippocastanum;Castanyer d'ndies;20-50;>90;485193,9551;4648010,981
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;485213,0372;4648012,536
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;485217,8430;4648011,829
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;485176,8520;4648016,777
Aesculus hippocastanum;Castanyer d'ndies;20-50;>90;485173,4596;4648012,960
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;485201,4466;4648013,950
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;485169,6433;4648015,929
Aesculus hippocastanum;Castanyer d'ndies;80-120;40-90;484941,5253;4646423,485
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;484818,2498;4646489,496
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;484823,6096;4646487,380
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;484829,6747;4646485,688
Aesculus hippocastanum;Castanyer d'ndies;50-80;sense;485416,4589;4647211,286
Aesculus hippocastanum;Castanyer d'ndies;50-80;sense;485424,3553;4647152,153
Aesculus hippocastanum;Castanyer d'ndies;80-120;sense;485429,4438;4647152,810
Aesculus hippocastanum;Castanyer d'ndies;20-50;sense;485429,1156;4647158,390
Aesculus hippocastanum;Castanyer d'ndies;20-50;sense;485422,5498;4647157,242
Aesculus hippocastanum;Castanyer d'ndies;20-50;>90;483788,9713;4649205,811
Aesculus hippocastanum;Castanyer d'ndies;20-50;40-90;484682,4463;4647812,393
Aesculus hippocastanum;Castanyer d'ndies;20-50;>90;483771,9575;4649211,888
Aesculus hippocastanum;Castanyer d'ndies;20-50;sense;484538,1669;4647785,600
Aesculus hippocastanum;Castanyer d'ndies;20-50;sense;485611,4733;4646909,851
Aesculus hippocastanum;Castanyer d'ndies;20-50;sense;485643,8154;4646896,292
Aesculus hippocastanum;Castanyer d'ndies;80-120;sense;485648,0703;4646894,106
Aesculus hippocastanum;Castanyer d'ndies;20-50;sense;485620,4883;4646905,787
Aesculus hippocastanum;Castanyer d'ndies;20-50;sense;484070,2149;4647046,458
Aesculus hippocastanum;Castanyer d'ndies;50-80;sense;484074,2441;4647050,456
Aesculus hippocastanum;Castanyer d'ndies;20-50;sense;484062,9170;4647055,236
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;484849,6393;4647083,830
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;484845,0206;4647085,104
Aesculus hippocastanum;Castanyer d'ndies;50-80;sense;485526,9976;4646922,718
Aesculus hippocastanum;Castanyer d'ndies;50-80;sense;485527,8292;4646926,460
Aesculus hippocastanum;Castanyer d'ndies;50-80;sense;485528,4528;4646930,409
Aesculus hippocastanum;Castanyer d'ndies;50-80;sense;485531,7790;4646942,674
Aesculus hippocastanum;Castanyer d'ndies;50-80;sense;485443,9215;4646978,085
Aesculus hippocastanum;Castanyer d'ndies;80-120;sense;485445,6137;4646973,122
Aesculus hippocastanum;Castanyer d'ndies;20-50;40-90;484875,4540;4645987,714
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;485412,2531;4647002,911
Aesculus hippocastanum;Castanyer d'ndies;80-120;>90;485417,3072;4646998,037
Aesculus hippocastanum;Castanyer d'ndies;20-50;sense;484712,0266;4647982,120
Aesculus hippocastanum;Castanyer d'ndies;20-50;sense;484715,7922;4647975,524
Aesculus hippocastanum;Castanyer d'ndies;20-50;sense;484711,7248;4647986,245
Aesculus hippocastanum;Castanyer d'ndies;20-50;sense;485289,5263;4650613,921
Aesculus hippocastanum;Castanyer d'ndies;80-120;>90;485332,1439;4650603,330
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;485281,1301;4650427,191
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;484386,1568;4647595,502
Aesculus hippocastanum;Castanyer d'ndies;50-80;40-90;484792,7796;4647806,452
Aesculus hippocastanum;Castanyer d'ndies;50-80;40-90;484755,4882;4647797,402
Aesculus hippocastanum;Castanyer d'ndies;50-80;40-90;484728,5249;4647785,329
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;484487,6735;4647774,121
Aesculus hippocastanum;Castanyer d'ndies;20-50;>90;484393,1081;4647724,716
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;484383,5191;4647721,196
Aesculus hippocastanum;Castanyer d'ndies;20-50;>90;484369,5605;4647717,312
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;484430,3717;4647742,680
Aesculus hippocastanum;Castanyer d'ndies;20-50;>90;484941,6201;4646569,990
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;484937,3060;4646571,243
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;484937,8700;4646618,044
Aesculus hippocastanum;Castanyer d'ndies;50-80;40-90;484929,1131;4646428,139
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;484846,8825;4646478,494
Aesculus hippocastanum;Castanyer d'ndies;80-120;40-90;484922,6249;4646430,960
Aesculus hippocastanum;Castanyer d'ndies;80-120;40-90;484950,8345;4646420,381
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;484840,9585;4646480,892
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;484852,8065;4646476,801
Aesculus hippocastanum;Castanyer d'ndies;20-50;>90;484584,3409;4647990,450
Aesculus hippocastanum;Castanyer d'ndies;20-50;>90;484401,5634;4647997,964
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;484294,5017;4646458,449
Aesculus hippocastanum;Castanyer d'ndies;20-50;>90;484239,7882;4646281,599
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;484265,4298;4646366,412
Aesculus hippocastanum;Castanyer d'ndies;50-80;escocell_corregut;484356,7364;4646594,711
Aesculus hippocastanum;Castanyer d'ndies;80-120;>90;484326,7769;4646306,722
Aesculus hippocastanum;Castanyer d'ndies;80-120;>90;484325,4802;4646301,860
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;484316,9437;4646273,550
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;484315,9712;4646269,984
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;484965,2781;4646559,135
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;484953,5883;4646564,702
Aesculus hippocastanum;Castanyer d'ndies;80-120;>90;484949,6917;4646566,650
Aesculus hippocastanum;Castanyer d'ndies;20-50;>90;484933,8269;4646573,469
Aesculus hippocastanum;Castanyer d'ndies;20-50;>90;484957,4849;4646562,614
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;484952,6774;4646655,562
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;484950,5621;4646649,662
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;484933,9733;4646608,803
Aesculus hippocastanum;Castanyer d'ndies;20-50;>90;484926,0686;4646589,988
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;484913,8779;4646604,628
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;484921,2538;4646622,859
Aesculus hippocastanum;Castanyer d'ndies;20-50;>90;484928,2596;4646640,097
Aesculus hippocastanum;Castanyer d'ndies;20-50;sense;485638,6465;4651350,058
Aesculus hippocastanum;Castanyer d'ndies;50-80;sense;483701,3211;4646817,725
Aesculus hippocastanum;Castanyer d'ndies;50-80;sense;483698,0604;4646819,464
Aesculus hippocastanum;Castanyer d'ndies;20-50;sense;483998,9096;4646808,330
Aesculus hippocastanum;Castanyer d'ndies;50-80;sense;484006,7733;4646811,373
Aesculus hippocastanum;Castanyer d'ndies;20-50;sense;483989,6508;4646812,135
Aesculus hippocastanum;Castanyer d'ndies;50-80;sense;484003,6024;4646803,637
Aesculus hippocastanum;Castanyer d'ndies;50-80;sense;483994,5973;4646807,061
Aesculus hippocastanum;Castanyer d'ndies;20-50;sense;483996,0651;4646822,380
Aesculus hippocastanum;Castanyer d'ndies;20-50;sense;485129,0917;4649002,787
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;485384,1293;4646941,308
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;485189,6284;4646968,613
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;485220,5135;4646959,897
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;485225,7120;4646958,521
Aesculus hippocastanum;Castanyer d'ndies;80-120;>90;485237,0263;4646955,463
Aesculus hippocastanum;Castanyer d'ndies;80-120;>90;484821,3087;4647072,421
Aesculus hippocastanum;Castanyer d'ndies;80-120;>90;484854,9048;4647063,451
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;484908,4791;4647048,528
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;484920,7922;4647045,021
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;484942,4013;4647038,824
Aesculus hippocastanum;Castanyer d'ndies;20-50;>90;485358,0359;4647227,633
Aesculus hippocastanum;Castanyer d'ndies;20-50;>90;485358,9074;4647158,602
Aesculus hippocastanum;Castanyer d'ndies;20-50;>90;485359,2325;4647154,616
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;485153,4432;4647818,409
Aesculus hippocastanum;Castanyer d'ndies;20-50;sense;485500,1816;4646960,760
Aesculus hippocastanum;Castanyer d'ndies;50-80;sense;485525,1267;4646913,363
Aesculus hippocastanum;Castanyer d'ndies;50-80;sense;485492,2822;4646960,344
Aesculus hippocastanum;Castanyer d'ndies;50-80;sense;485525,9582;4646917,729
Aesculus hippocastanum;Castanyer d'ndies;80-120;sense;485469,3049;4646977,747
Aesculus hippocastanum;Castanyer d'ndies;20-50;sense;485466,1460;4646959,922
Aesculus hippocastanum;Castanyer d'ndies;50-80;sense;485464,0025;4646957,666
Aesculus hippocastanum;Castanyer d'ndies;80-120;>90;485324,3943;4650597,150
Aesculus hippocastanum;Castanyer d'ndies;80-120;>90;485323,4937;4650590,515
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;485322,3954;4650579,304
Aesculus hippocastanum;Castanyer d'ndies;50-80;sense;485319,8956;4650534,093
Aesculus hippocastanum;Castanyer d'ndies;80-120;40-90;484762,2290;4647800,923
Aesculus hippocastanum;Castanyer d'ndies;20-50;40-90;484750,1559;4647797,804
Aesculus hippocastanum;Castanyer d'ndies;50-80;40-90;484741,6042;4647792,472
Aesculus hippocastanum;Castanyer d'ndies;50-80;40-90;484709,7110;4647775,268
Aesculus hippocastanum;Castanyer d'ndies;20-50;40-90;484708,7049;4647771,445
Aesculus hippocastanum;Castanyer d'ndies;20-50;>90;484495,3204;4647778,369
Aesculus hippocastanum;Castanyer d'ndies;20-50;>90;484491,0721;4647775,820
Aesculus hippocastanum;Castanyer d'ndies;20-50;>90;484483,5466;4647771,693
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;484455,7506;4647756,764
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;484422,3606;4647738,310
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;484418,2337;4647736,611
Aesculus hippocastanum;Castanyer d'ndies;20-50;>90;484379,5136;4647719,982
Aesculus hippocastanum;Castanyer d'ndies;80-120;>90;485492,9053;4646892,784
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;485483,7587;4646887,795
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;484401,3175;4648004,850
Aesculus hippocastanum;Castanyer d'ndies;20-50;>90;484588,6580;4647983,111
Aesculus hippocastanum;Castanyer d'ndies;20-50;>90;484616,6115;4647932,535
Aesculus hippocastanum;Castanyer d'ndies;20-50;40-90;484723,0939;4648019,144
Aesculus hippocastanum;Castanyer d'ndies;20-50;40-90;484719,1701;4648016,830
Aesculus hippocastanum;Castanyer d'ndies;50-80;40-90;484202,5445;4647128,480
Aesculus hippocastanum;Castanyer d'ndies;20-50;40-90;484199,0528;4647112,656
Aesculus hippocastanum;Castanyer d'ndies;50-80;40-90;484197,8641;4647108,867
Aesculus hippocastanum;Castanyer d'ndies;20-50;sense;485634,2420;4646899,410
Aesculus hippocastanum;Castanyer d'ndies;50-80;sense;485530,7396;4646938,101
Aesculus hippocastanum;Castanyer d'ndies;>120;sense;484466,1702;4646843,099
Aesculus hippocastanum;Castanyer d'ndies;>120;sense;484461,3078;4646840,614
Aesculus hippocastanum;Castanyer d'ndies;>120;sense;484455,5809;4646837,481
Aesculus hippocastanum;Castanyer d'ndies;20-50;sense;484110,9361;4647058,284
Aesculus hippocastanum;Castanyer d'ndies;50-80;40-90;485370,6852;4650861,079
Aesculus hippocastanum;Castanyer d'ndies;20-50;>90;485410,6538;4650868,046
Aesculus hippocastanum;Castanyer d'ndies;80-120;sense;484358,6353;4646110,851
Aesculus hippocastanum;Castanyer d'ndies;50-80;sense;483705,2340;4646816,421
Aesculus hippocastanum;Castanyer d'ndies;50-80;sense;483789,3599;4646776,422
Aesculus hippocastanum;Castanyer d'ndies;50-80;sense;483700,6689;4646808,378
Aesculus hippocastanum;Castanyer d'ndies;50-80;sense;483708,9294;4646814,899
Aesculus hippocastanum;Castanyer d'ndies;50-80;sense;483697,1909;4646814,682
Aesculus hippocastanum;Castanyer d'ndies;20-50;sense;483720,4505;4646808,813
Aesculus hippocastanum;Castanyer d'ndies;50-80;sense;483695,8866;4646810,552
Aesculus hippocastanum;Castanyer d'ndies;80-120;sense;483693,0606;4646807,291
Aesculus hippocastanum;Castanyer d'ndies;50-80;sense;483701,1036;4646799,683
Aesculus hippocastanum;Castanyer d'ndies;50-80;sense;483780,4472;4646766,640
Aesculus hippocastanum;Castanyer d'ndies;20-50;sense;484011,1890;4646819,634
Aesculus hippocastanum;Castanyer d'ndies;20-50;sense;483993,8690;4646817,551
Aesculus hippocastanum;Castanyer d'ndies;80-120;sense;484382,4998;4646513,191
Aesculus hippocastanum;Castanyer d'ndies;80-120;sense;484343,3208;4646525,079
Aesculus hippocastanum;Castanyer d'ndies;80-120;sense;484378,8817;4646514,328
Aesculus hippocastanum;Castanyer d'ndies;80-120;sense;484375,7804;4646515,258
Aesculus hippocastanum;Castanyer d'ndies;80-120;sense;484371,6454;4646516,189
Aesculus hippocastanum;Castanyer d'ndies;50-80;sense;484365,7531;4646517,843
Aesculus hippocastanum;Castanyer d'ndies;80-120;sense;484359,9641;4646520,221
Aesculus hippocastanum;Castanyer d'ndies;20-50;sense;484353,6582;4646521,978
Aesculus hippocastanum;Castanyer d'ndies;80-120;sense;484331,5360;4646527,974
Aesculus hippocastanum;Castanyer d'ndies;80-120;sense;484327,1943;4646529,318
Aesculus hippocastanum;Castanyer d'ndies;80-120;sense;484386,0673;4646545,728
Aesculus hippocastanum;Castanyer d'ndies;80-120;sense;484337,9453;4646526,630
Aesculus hippocastanum;Castanyer d'ndies;80-120;sense;484349,0388;4646556,691
Aesculus hippocastanum;Castanyer d'ndies;80-120;sense;484341,9247;4646558,557
Aesculus hippocastanum;Castanyer d'ndies;80-120;sense;484345,5983;4646557,391
Aesculus hippocastanum;Castanyer d'ndies;80-120;sense;484353,0040;4646555,467
Aesculus hippocastanum;Castanyer d'ndies;80-120;sense;484359,1852;4646553,484
Aesculus hippocastanum;Castanyer d'ndies;80-120;sense;484367,9321;4646550,685
Aesculus hippocastanum;Castanyer d'ndies;80-120;sense;484355,8614;4646554,650
Aesculus hippocastanum;Castanyer d'ndies;20-50;sense;485523,1591;4650583,722
Aesculus hippocastanum;Castanyer d'ndies;20-50;sense;485538,6978;4650570,607
Aesculus hippocastanum;Castanyer d'ndies;20-50;sense;485517,8844;4650581,299
Aesculus hippocastanum;Castanyer d'ndies;20-50;sense;485518,8824;4650585,148
Aesculus hippocastanum;Castanyer d'ndies;20-50;sense;485538,1276;4650578,163
Aesculus hippocastanum;Castanyer d'ndies;50-80;sense;485257,1202;4650448,852
Aesculus hippocastanum;Castanyer d'ndies;20-50;sense;485257,3812;4650453,289
Aesculus hippocastanum;Castanyer d'ndies;50-80;sense;485257,3813;4650457,899
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;485253,2395;4650521,680
Aesculus hippocastanum;Castanyer d'ndies;80-120;>90;485252,9030;4650517,306
Aesculus hippocastanum;Castanyer d'ndies;50-80;>90;485253,8004;4650526,615
Aesculus hippocastanum;Castanyer d'ndies;80-120;sense;485257,0990;4650517,163
Aesculus hippocastanum;Castanyer d'ndies;50-80;sense;485261,5356;4650516,641
